month,year,user_id,total_minutes,total_messages,total_mb,first_name,last_name,age,city,reg_date,churn_date,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_mb,usd_per_message,usd_per_minute,plan_name,exceso_messages,exceso_mb_used,exceso_minutes,costo_extra_messages,costo_extra_mb_used,costo_extra_minutes,costo_extra,total_cost,city_code,reg_month,reg_year,churn_month,churn_year
8,0,1468,274.96,26.0,9113.43,Johana,Kim,55,"Denver-Aurora-Lakewood, CO MSA",2018-09-08,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,9,2018,12,2261
8,0,1469,0.0,0.0,0.0,Rory,Nixon,75,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,6,2018,12,2261
8,0,1470,401.65000000000003,130.0,0.0,Gerald,Reese,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,80.0,0.0,0.0,2.4,0.0,0.0,2.4,22.4,5,4,2018,12,2261
8,0,1472,424.2,40.0,16502.77,Maximo,Mendoza,51,"San Francisco-Oakland-Berkeley, CA MSA",2018-04-10,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1142.7700000000004,0.0,0.0,11.427700000000005,0.0,11.427700000000005,31.427700000000005,2,4,2018,12,2261
8,0,1474,180.49,30.0,22452.32,Randee,Carpenter,26,"Bakersfield, CA MSA",2018-08-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,7092.32,0.0,0.0,70.9232,0.0,70.9232,90.9232,2,8,2018,12,2261
8,0,1475,253.96,72.0,16192.65,Arlen,Sutton,66,"Dallas-Fort Worth-Arlington, TX MSA",2018-05-28,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36,5,2018,12,2261
8,0,1476,344.24,28.0,11263.34,Tammara,Dorsey,24,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-06-10,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,6,2018,12,2261
8,0,1477,0.0,0.0,0.0,Magaly,Rivas,52,"Riverside-San Bernardino-Ontario, CA MSA",2018-08-24,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,8,2018,12,2261
8,0,1478,372.43,17.0,17250.37,Elane,David,51,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-06-28,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,29,6,2018,12,2261
8,0,1482,0.0,0.0,0.0,Armand,Glenn,70,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-01,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,1,2018,12,2261
8,0,1483,426.18,14.0,12195.880000000001,Miguel,Farrell,35,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-25,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9,4,2018,12,2261
8,0,1485,0.0,0.0,0.0,Damion,Woodard,67,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-08-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34,8,2018,12,2261
8,0,1487,0.0,0.0,0.0,Elton,Simpson,18,"Cape Coral-Fort Myers, FL MSA",2018-08-16,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6,8,2018,12,2261
8,0,1488,556.66,0.0,12001.09,Shirley,Jones,29,"Baton Rouge, LA MSA",2018-05-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,56.65999999999997,0.0,0.0,1.699799999999999,1.699799999999999,21.6998,12,5,2018,12,2261
8,0,1489,254.94,59.0,12713.35,Londa,Jenkins,72,"Detroit-Warren-Dearborn, MI MSA",2018-05-24,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,9.0,0.0,0.0,0.27,0.0,0.0,0.27,20.27,15,5,2018,12,2261
8,0,1490,437.12,0.0,28066.29,Shane,Cortez,42,"Sacramento–Roseville–Folsom, CA MSA",2018-01-20,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,1,2018,12,2261
8,0,1491,252.32,50.0,7040.5,Terina,Jensen,22,"Grand Rapids-Kentwood, MI MSA",2018-04-27,2018-09-18,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15,4,2018,9,2018
8,0,1492,28.07,11.0,3173.9500000000003,Elvie,Jones,63,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-03-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29,3,2018,12,2261
8,0,1493,479.18,0.0,12729.87,Cicely,Wynn,18,"Boston-Cambridge-Newton, MA-NH MSA",2018-03-06,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13,3,2018,12,2261
8,0,1494,378.72,21.0,12834.5,Preston,Downs,70,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-19,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,4,2018,12,2261
8,0,1495,283.46,0.0,22039.63,Fidel,Sharpe,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-09-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,6679.630000000001,0.0,0.0,66.79630000000002,0.0,66.79630000000002,86.79630000000002,25,9,2018,12,2261
8,0,1496,329.65,21.0,15421.18,Ariel,Shepherd,49,"New Orleans-Metairie, LA MSA",2018-02-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,61.18000000000029,0.0,0.0,0.6118000000000029,0.0,0.6118000000000029,20.611800000000002,12,2,2018,12,2261
8,0,1498,286.03999999999996,0.0,19793.25,Scot,Williamson,51,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,4433.25,0.0,0.0,44.3325,0.0,44.3325,64.33250000000001,25,2,2018,12,2261
8,0,1499,306.95,0.0,12984.76,Shena,Dickson,37,"Orlando-Kissimmee-Sanford, FL MSA",2018-05-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,5,2018,12,2261
9,0,1001,355.05,53.0,19161.88,Mickey,Wilkerson,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-08-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,3.0,3801.880000000001,0.0,0.09,38.01880000000001,0.0,38.108800000000016,58.108800000000016,40,8,2018,12,2261
9,0,1002,54.13,15.0,5612.54,Carlee,Hoffman,36,"Las Vegas-Henderson-Paradise, NV MSA",2018-10-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23,10,2018,12,2261
9,0,1003,0.0,0.0,0.0,Reynaldo,Jenkins,52,"Tulsa, OK MSA",2018-01-28,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28,1,2018,12,2261
9,0,1004,302.93,24.0,14541.630000000001,Leonila,Thompson,40,"Seattle-Tacoma-Bellevue, WA MSA",2018-05-23,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40,5,2018,12,2261
9,0,1007,504.56,59.0,30373.25,Eusebio,Welch,42,"Grand Rapids-Kentwood, MI MSA",2018-07-11,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,9.0,15013.25,4.560000000000002,0.27,150.1325,0.13680000000000006,150.5393,170.5393,15,7,2018,12,2261
9,0,1008,386.88,21.0,17106.99,Emely,Hoffman,53,"Orlando-Kissimmee-Sanford, FL MSA",2018-08-03,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6,8,2018,12,2261
9,0,1009,638.97,0.0,15781.23,Gerry,Little,19,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-04-22,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,421.22999999999956,138.97000000000003,0.0,4.2122999999999955,4.1691,8.381399999999996,28.381399999999996,2,4,2018,12,2261
9,0,1010,625.57,0.0,15677.84,Wilber,Blair,52,"Dallas-Fort Worth-Arlington, TX MSA",2018-03-09,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,317.84000000000015,125.57000000000005,0.0,3.1784000000000017,3.7671000000000014,6.945500000000003,26.945500000000003,36,3,2018,12,2261
9,0,1011,436.44,64.0,23483.29,Halina,Henry,73,"Cleveland-Elyria, OH MSA",2018-01-18,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26,1,2018,12,2261
9,0,1012,0.0,0.0,0.0,Jonelle,Mcbride,59,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-28,2018-11-16,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9,6,2018,11,2018
9,0,1016,162.24,11.0,3669.91,Jann,Salinas,30,"Fresno, CA MSA",2018-10-25,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,10,2018,12,2261
9,0,1017,335.94,35.0,26566.31,Boris,Gates,61,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-08-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,11206.310000000001,0.0,0.0,112.06310000000002,0.0,112.06310000000002,132.06310000000002,5,8,2018,12,2261
9,0,1018,173.67,3.0,8722.35,Dennis,Grimes,70,"Indianapolis-Carmel-Anderson, IN MSA",2018-10-17,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10,10,2018,12,2261
9,0,1019,0.0,0.0,0.0,Shizue,Landry,34,"Jacksonville, FL MSA",2018-01-16,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,1,2018,12,2261
9,0,1023,0.0,0.0,0.0,Jack,Delaney,70,"Omaha-Council Bluffs, NE-IA MSA",2018-07-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21,7,2018,12,2261
9,0,1024,0.0,0.0,0.0,Yuki,Tyson,74,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,8,2018,12,2261
9,0,1026,0.0,0.0,0.0,Meggan,Hamilton,49,"Houston-The Woodlands-Sugar Land, TX MSA",2018-07-20,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36,7,2018,12,2261
9,0,1027,334.05,12.0,11801.7,Georgeanna,Cardenas,38,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,6,2018,12,2261
9,0,1028,34.02,73.0,33954.01,Jefferey,Rasmussen,57,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-02-21,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,3234.010000000002,0.0,0.0,22.638070000000013,0.0,22.638070000000013,92.63807000000001,31,2,2018,12,2261
9,0,1029,575.03,12.0,15729.42,Franklyn,Henson,59,"Tampa-St. Petersburg-Clearwater, FL MSA",2018-01-05,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,369.4200000000001,75.02999999999997,0.0,3.694200000000001,2.2508999999999992,5.9451,25.9451,6,1,2018,12,2261
9,0,1030,415.64,9.0,11302.29,Chase,Kane,30,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-14,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9,2,2018,12,2261
9,0,1031,464.75,2.0,17711.600000000002,Lane,Martin,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-15,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,7,2018,12,2261
9,0,1032,0.0,0.0,0.0,Delila,Dalton,59,"Birmingham-Hoover, AL MSA",2018-06-07,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,6,2018,12,2261
9,0,1033,639.71,34.0,27598.02,Latoyia,Moran,28,"Oklahoma City, OK MSA",2018-05-30,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,28,5,2018,12,2261
9,0,1034,0.0,0.0,0.0,Jc,Gentry,22,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,8,2018,12,2261
9,0,1036,333.69,75.0,10282.12,Myron,Hodge,70,"Denver-Aurora-Lakewood, CO MSA",2018-05-09,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3,5,2018,12,2261
9,0,1037,0.0,0.0,0.0,Reena,Velazquez,20,"Seattle-Tacoma-Bellevue, WA MSA",2018-08-11,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40,8,2018,12,2261
9,0,1038,148.95999999999998,36.0,18805.25,Olympia,Velazquez,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-06-25,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,34,6,2018,12,2261
9,0,1039,383.15000000000003,23.0,12561.12,Flo,Hicks,56,"Columbus, OH MSA",2018-05-30,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26,5,2018,12,2261
9,0,1041,380.66,0.0,19097.12,Drucilla,Lynn,58,"Las Vegas-Henderson-Paradise, NV MSA",2018-03-17,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23,3,2018,12,2261
9,0,1042,223.56,0.0,6118.26,Clementina,Mclaughlin,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-01-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31,1,2018,12,2261
9,0,1043,111.36,87.0,26360.65,Carlos,Hinton,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-20,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,6,2018,12,2261
9,0,1044,142.46,45.0,16635.88,Devora,Galloway,74,"Albuquerque, NM MSA",2018-08-30,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1275.880000000001,0.0,0.0,12.75880000000001,0.0,12.75880000000001,32.75880000000001,22,8,2018,12,2261
9,0,1045,245.20999999999998,34.0,9178.75,Barney,Ortega,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-10-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,10,2018,12,2261
9,0,1046,522.68,27.0,23810.44,Beata,Hooper,67,"Boston-Cambridge-Newton, MA-NH MSA",2018-02-19,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,8450.439999999999,22.67999999999995,0.0,84.50439999999999,0.6803999999999985,85.18479999999998,105.18479999999998,13,2,2018,12,2261
9,0,1047,0.0,0.0,0.0,Yuk,French,22,"Indianapolis-Carmel-Anderson, IN MSA",2018-06-16,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10,6,2018,12,2261
9,0,1048,172.32999999999998,0.0,12249.23,Linwood,Terrell,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-08-24,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,8,2018,12,2261
9,0,1049,257.39,0.0,5221.219999999999,Loise,Avery,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,2,2018,12,2261
9,0,1050,239.81,0.0,23506.23,Jone,Owen,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-20,2018-10-07,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6,3,2018,10,2018
9,0,1052,0.0,0.0,0.0,Edmond,Hopkins,47,"Houston-The Woodlands-Sugar Land, TX MSA",2018-03-05,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,3,2018,12,2261
9,0,1053,346.57,13.0,16830.64,Piper,Espinoza,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-30,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1470.6399999999994,0.0,0.0,14.706399999999995,0.0,14.706399999999995,34.706399999999995,25,7,2018,12,2261
9,0,1054,224.38,41.0,20105.13,Denis,Frost,50,"Phoenix-Mesa-Chandler, AZ MSA",2018-04-21,2018-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,4745.130000000001,0.0,0.0,47.45130000000001,0.0,47.45130000000001,67.4513,1,4,2018,12,2018
9,0,1055,240.1,72.0,19802.85,Patrick,Mclean,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-01-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,22.0,4442.8499999999985,0.0,0.6599999999999999,44.428499999999985,0.0,45.08849999999998,65.08849999999998,29,1,2018,12,2261
9,0,1056,248.99,28.0,18138.489999999998,Denis,Chandler,33,"Cincinnati, OH-KY-IN MSA",2018-03-01,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,2778.489999999998,0.0,0.0,27.78489999999998,0.0,27.78489999999998,47.78489999999998,27,3,2018,12,2261
9,0,1057,895.97,131.0,25118.09,Theo,Sargent,18,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-08-07,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7,8,2018,12,2261
9,0,1059,619.45,58.0,14551.35,Avril,Richardson,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-22,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9,4,2018,12,2261
9,0,1060,619.1800000000001,74.0,21200.64,Denisse,Santos,53,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-04-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,24.0,5840.639999999999,119.18000000000006,0.72,58.4064,3.575400000000002,62.7018,82.70179999999999,7,4,2018,12,2261
9,0,1061,584.75,54.0,15483.16,Maryam,Valencia,38,"Columbia, SC MSA",2018-03-08,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,33,3,2018,12,2261
9,0,1062,231.34,8.0,16312.2,Kristeen,Head,41,"San Antonio-New Braunfels, TX MSA",2018-02-06,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36,2,2018,12,2261
9,0,1064,574.61,19.0,18068.96,Gerardo,Ashley,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-03,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,2708.959999999999,74.61000000000001,0.0,27.08959999999999,2.2383,29.32789999999999,49.327899999999985,25,6,2018,12,2261
9,0,1065,582.02,29.0,16118.039999999999,Sherlyn,Noel,26,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-08-03,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,758.039999999999,82.01999999999998,0.0,7.58039999999999,2.4605999999999995,10.04099999999999,30.04099999999999,2,8,2018,12,2261
9,0,1066,323.37,36.0,20263.39,Ariel,Woods,61,"Boston-Cambridge-Newton, MA-NH MSA",2018-03-08,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,4903.389999999999,0.0,0.0,49.033899999999996,0.0,49.033899999999996,69.03389999999999,13,3,2018,12,2261
9,0,1067,426.97,29.0,18783.46,Robt,Allen,37,"Grand Rapids-Kentwood, MI MSA",2018-09-24,2018-11-24,50,15360,500,20,0.01,0.03,0.03,0,0.0,3423.459999999999,0.0,0.0,34.23459999999999,0.0,34.23459999999999,54.23459999999999,15,9,2018,11,2018
9,0,1068,170.6,0.0,17344.19,Marcel,Jimenez,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-29,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1984.1899999999987,0.0,0.0,19.84189999999999,0.0,19.84189999999999,39.84189999999999,25,1,2018,12,2261
9,0,1069,489.87,119.0,11498.07,Dino,Fry,31,"Houston-The Woodlands-Sugar Land, TX MSA",2018-09-17,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36,9,2018,12,2261
9,0,1070,0.0,0.0,0.0,Jacelyn,Contreras,66,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-05-12,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9,5,2018,12,2261
9,0,1071,406.59000000000003,0.0,13054.55,Isa,Roy,29,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-23,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,5,2018,12,2261
9,0,1072,558.78,15.0,23547.44,Seymour,Spence,66,"Dallas-Fort Worth-Arlington, TX MSA",2018-07-12,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,8187.439999999999,58.77999999999997,0.0,81.8744,1.7633999999999992,83.6378,103.6378,36,7,2018,12,2261
9,0,1073,293.93,0.0,13235.86,Grady,Crawford,30,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9,4,2018,12,2261
9,0,1075,198.18,81.0,10661.210000000001,Salena,Bates,35,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-08-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,31.0,0.0,0.0,0.9299999999999999,0.0,0.0,0.9299999999999999,20.93,31,8,2018,12,2261
9,0,1076,273.94,159.0,18661.9,Ronny,Browning,51,"Buffalo-Cheektowaga, NY MSA",2018-07-29,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,109.0,3301.9000000000015,0.0,3.27,33.01900000000001,0.0,36.289000000000016,56.289000000000016,24,7,2018,12,2261
9,0,1077,478.19,63.0,15886.61,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,20,1,2018,12,2261
9,0,1078,0.0,0.0,0.0,Earnest,Gray,47,"Seattle-Tacoma-Bellevue, WA MSA",2018-02-11,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40,2,2018,12,2261
9,0,1079,582.37,71.0,16425.51,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,21.0,1065.5099999999984,82.37,0.63,10.655099999999985,2.4711,13.756199999999986,33.756199999999986,25,1,2018,12,2261
9,0,1080,0.0,59.0,24316.88,Neal,Mcgee,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-03,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,9.0,8956.880000000001,0.0,0.27,89.56880000000001,0.0,89.8388,109.8388,25,8,2018,12,2261
9,0,1081,180.31,26.0,13902.86,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,4,2018,12,2261
9,0,1082,527.57,38.0,15927.64,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,567.6399999999994,27.57000000000005,0.0,5.676399999999994,0.8271000000000015,6.503499999999995,26.503499999999995,35,4,2018,12,2261
9,0,1083,15.74,4.0,1958.72,Lyndia,Acevedo,65,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-26,2018-12-18,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,10,2018,12,2018
9,0,1084,178.35,36.0,7833.11,Wiley,Mckinney,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-06-04,2018-11-11,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,6,2018,11,2018
9,0,1085,512.36,0.0,21680.15,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7,7,2018,12,2261
9,0,1086,0.0,0.0,0.0,Adena,Macias,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-13,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,1,2018,12,2261
9,0,1088,179.07999999999998,53.0,12191.83,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1,5,2018,12,2261
